0.75,320.36,0.75,320.36,0.75,302.26,0.17,258.35,0.15,267.53,278.21,275.74,272.86
0.76,320.5,0.76,320.5,0.76,302.54,0.17,258.4,0.15,267.45,278.16,275.61,272.98
0.78,321.01,0.78,321.01,0.78,303.47,0.17,258.57,0.15,267.21,277.99,275.28,272.72
0.8,321.54,0.8,321.54,0.8,304.37,0.17,258.74,0.15,267.02,277.81,275.87,273.03
0.8,321.7,0.8,321.7,0.8,304.64,0.17,258.79,0.15,266.97,277.76,275.68,272.94
0.81,321.86,0.81,321.86,0.81,304.91,0.17,258.84,0.15,266.93,277.71,275.39,273
0.82,322.03,0.82,322.03,0.82,305.17,0.17,258.89,0.16,266.88,277.66,275.5,272.27
0.82,322.2,0.82,322.2,0.82,305.44,0.17,258.93,0.16,266.84,277.61,275.6,272.97
0.83,322.36,0.83,322.36,0.83,305.7,0.17,258.98,0.16,266.8,277.55,274.93,272.3
0.86,323.21,0.86,323.21,0.86,306.96,0.17,259.2,0.16,266.62,277.3,275.44,272.02
0.89,324.06,0.89,324.06,0.89,308.19,0.17,259.42,0.16,266.49,277.05,274.79,271.67
0.93,325.18,0.93,325.18,0.93,309.7,0.17,259.68,0.16,266.37,276.73,274.54,271.75
0.96,326.28,0.96,326.28,0.96,311.16,0.18,259.92,0.16,266.26,276.42,274.33,271.07
1.01,327.66,1.01,327.66,1.01,313,0.18,260.21,0.17,266.1,276.02,273.81,271.23
1.03,328.07,1.03,328.07,1.03,313.53,0.18,260.29,0.17,266.04,275.91,273.71,270.82
1.04,328.46,1.04,328.46,1.04,314.05,0.18,260.37,0.17,265.98,275.79,273.53,270.9
1.06,328.85,1.06,328.85,1.06,314.57,0.18,260.44,0.17,265.92,275.67,273.69,271.03
1.1,329.88,1.1,329.88,1.1,315.96,0.18,260.66,0.17,265.76,275.36,273.48,270.35
1.13,330.88,1.13,330.88,1.13,317.29,0.18,260.84,0.17,265.6,275.05,273.13,269.71
1.14,331.04,1.14,331.04,1.14,317.51,0.18,260.87,0.17,265.57,275,272.29,270.07
1.14,331.04,1.14,331.04,1.14,317.51,0.18,260.87,0.17,265.57,275,273.19,269.94
1.14,331.04,1.14,331.04,1.14,317.51,0.18,260.87,0.17,265.57,275,273.17,270.02
1.14,331.05,1.14,331.05,1.14,317.52,0.18,260.87,0.17,265.57,275,272.25,269.89
1.14,331.05,1.14,331.05,1.14,317.54,0.18,260.88,0.17,265.57,274.99,272.87,270.18
1.14,331.02,1.14,331.02,1.14,317.56,0.18,260.89,0.17,265.56,274.99,272.52,270.24
1.14,330.86,1.14,330.86,1.14,317.6,0.18,260.95,0.17,265.53,274.98,272.79,270.45
1.14,330.57,1.14,330.57,1.14,317.64,0.18,261.07,0.17,265.5,274.97,272.88,269.94
1.15,330.16,1.15,330.16,1.15,317.67,0.19,261.27,0.18,265.46,274.96,272.98,270.23
1.15,329.66,1.15,329.66,1.15,317.7,0.19,261.55,0.18,265.45,274.95,272.71,269.75
1.15,329.09,1.15,329.09,1.15,317.73,0.19,261.93,0.18,265.48,274.94,272.61,269.83
1.15,328.43,1.15,328.43,1.15,317.75,0.19,262.36,0.19,265.45,274.93,272.6,269.66
1.15,327.75,1.15,327.75,1.15,317.77,0.2,262.83,0.19,265.44,274.92,272.34,269.75
1.15,326.79,1.15,326.79,1.15,317.8,0.2,263.49,0.2,265.43,274.9,272.26,269.59
1.15,325.84,1.15,325.84,1.15,317.82,0.21,264.22,0.21,265.48,274.89,272.17,270.33
1.15,325.55,1.15,325.55,1.15,317.83,0.21,264.46,0.21,265.49,274.88,272.83,269.8
1.15,325.27,1.15,325.27,1.15,317.83,0.21,264.68,0.21,265.5,274.88,273.05,269.4
1.15,324.71,1.15,324.71,1.15,317.84,0.22,265.13,0.21,265.53,274.87,273.1,269.99
1.15,324.01,1.15,324.01,1.15,317.85,0.22,265.69,0.22,265.58,274.86,272.65,269.41
1.15,323.95,1.15,323.95,1.15,317.86,0.22,265.74,0.22,265.59,274.86,272.17,270.28
1.15,323.89,1.15,323.89,1.15,317.86,0.22,265.79,0.22,265.59,274.86,272.74,269.38
1.15,323.86,1.15,323.86,1.15,317.86,0.22,265.81,0.22,265.6,274.86,272.3,270.25
1.15,323.84,1.15,323.84,1.15,317.86,0.22,265.83,0.22,265.6,274.86,272.2,270.06
1.15,323.74,1.15,323.74,1.15,317.86,0.22,265.9,0.22,265.66,274.86,272.21,270.06
1.15,323.64,1.15,323.64,1.15,317.86,0.22,265.97,0.22,265.73,274.85,272.59,269.8
1.15,323.53,1.15,323.53,1.15,317.86,0.22,266.04,0.22,265.81,274.85,273.07,269.68
1.15,323.04,1.15,323.04,1.15,317.86,0.23,266.3,0.23,266.1,274.85,272.26,269.87
1.15,322.32,1.15,322.32,1.15,317.87,0.23,266.6,0.23,266.42,274.84,272.35,270.32
1.15,320.57,1.15,320.57,1.15,317.88,0.23,267.17,0.23,267.04,274.83,272.7,269.9
1.15,318.61,1.15,318.61,1.15,317.88,0.24,267.66,0.24,267.55,274.81,272.31,270.13
1.15,317.88,1.15,317.88,1.15,317.88,0.24,268.08,0.24,267.99,274.8,273.01,269.32
1.15,317.88,1.15,317.88,1.15,317.88,0.24,268.11,0.24,268.03,274.8,272.47,269.67
1.15,317.88,1.15,317.88,1.15,317.88,0.24,268.14,0.24,268.06,274.8,272.63,270.1
1.15,317.88,1.15,317.88,1.15,317.88,0.24,268.19,0.24,268.12,274.8,272.78,269.43
1.15,317.88,1.15,317.88,1.15,317.88,0.24,268.24,0.24,268.17,274.8,272.05,269.49
1.15,317.88,1.15,317.88,1.15,317.88,0.25,268.4,0.25,268.33,274.79,272.59,269.85
1.15,317.87,1.15,317.87,1.15,317.87,0.25,268.6,0.25,268.54,274.78,272.09,269.48
1.15,317.87,1.15,317.87,1.15,317.87,0.25,268.78,0.25,268.73,274.78,272.09,269.42
1.15,317.87,1.15,317.87,1.15,317.87,0.25,268.94,0.25,268.9,274.77,272.31,269.84
1.15,317.86,1.15,317.86,1.15,317.86,0.25,269.22,0.25,269.19,274.76,272.97,270.17
1.15,317.84,1.15,317.84,1.15,317.84,0.26,269.47,0.26,269.44,274.75,272.74,269.44
1.15,317.83,1.15,317.83,1.15,317.83,0.26,269.69,0.26,269.67,274.74,272.62,269.97
